Unit,Bucks,Does,Fawns,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
140,0,0,0,0,0,2,0,9,All Archery Seasons,  723,   33,5%,37.09455404038734,-104.2229487686456,"  462,543","   21,286",140 All Archery Seasons,2.8,60.1,https://webmap.onxmaps.com/hunt/map#9.45/37.0945540403873/-104.222948768646,"AE000U1A,AF128O1M,AF133P5R,AF140O1R,AM128O1M,AM140O1R"
140,7,0,0,0,7,7,100,24,All Muzzleloader Seasons,  723,   33,5%,37.09455404038734,-104.2229487686456,"  462,543","   21,286",140 All Muzzleloader Seasons,9.7,210.5,https://webmap.onxmaps.com/hunt/map#9.45/37.0945540403873/-104.222948768646,"AE000U1A,AF128O1M,AF133P5R,AF140O1R,AM128O1M,AM140O1R"
140,0,0,0,0,0,5,0,14,All Private Land Only Seasons,  723,   33,5%,37.09455404038734,-104.2229487686456,"  462,543","   21,286",140 All Private Land Only Seasons,6.9,150.3,https://webmap.onxmaps.com/hunt/map#9.45/37.0945540403873/-104.222948768646,"AE000U1A,AF128O1M,AF133P5R,AF140O1R,AM128O1M,AM140O1R"
141,39,13,1,14,53,80,66,207,All manners of take,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All manners of take,211.8,86207.6,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,29,13,1,14,43,66,65,150,All Rifle Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Rifle Seasons,174.7,71121.2,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,29,3,1,4,33,52,64,118,All Regular Rifle Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Regular Rifle Seasons,137.7,56034.9,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,0,9,0,9,9,14,67,33,All Late Rifle Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Late Rifle Seasons,37.1,15086.3,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,11,0,0,0,11,13,83,53,All Archery Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Archery Seasons,34.4,14008.7,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,0,0,0,0,0,2,0,4,All Muzzleloader Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Muzzleloader Seasons,5.3,2155.2,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
141,29,13,1,14,43,66,65,150,All Private Land Only Seasons,  378,    1,0%,37.29565413878794,-104.14405079302742,"  241,723",      594,141 All Private Land Only Seasons,174.7,71121.2,https://webmap.onxmaps.com/hunt/map#9.45/37.2956541387879/-104.144050793027,"AE000U1A,AF128O1M,AF133P5R,AF141P1R,AM128O1M,AM141P1R"
142,29,16,0,16,45,76,60,168,All manners of take,  586,    1,0%,37.49722632165355,-103.91826853715182,"  375,065",      477,142 All manners of take,129.7,101960.9,https://webmap.onxmaps.com/hunt/map#9.45/37.4972263216535/-103.918268537152,"AE000U1A,AF142O1M,AF142O1R,AM142O1M,AM142O1R"
142,20,11,0,11,31,42,74,94,All Rifle Seasons,  586,    1,0%,37.49722632165355,-103.91826853715182,"  375,065",      477,142 All Rifle Seasons,71.7,56346.8,https://webmap.onxmaps.com/hunt/map#9.45/37.4972263216535/-103.918268537152,"AE000U1A,AF142O1M,AF142O1R,AM142O1M,AM142O1R"
142,20,11,0,11,31,42,74,94,All Regular Rifle Seasons,  586,    1,0%,37.49722632165355,-103.91826853715182,"  375,065",      477,142 All Regular Rifle Seasons,71.7,56346.8,https://webmap.onxmaps.com/hunt/map#9.45/37.4972263216535/-103.918268537152,"AE000U1A,AF142O1M,AF142O1R,AM142O1M,AM142O1R"
142,0,0,0,0,0,4,0,11,All Archery Seasons,  586,    1,0%,37.49722632165355,-103.91826853715182,"  375,065",      477,142 All Archery Seasons,6.8,5366.4,https://webmap.onxmaps.com/hunt/map#9.45/37.4972263216535/-103.918268537152,"AE000U1A,AF142O1M,AF142O1R,AM142O1M,AM142O1R"
142,8,5,0,5,14,29,47,63,All Muzzleloader Seasons,  586,    1,0%,37.49722632165355,-103.91826853715182,"  375,065",      477,142 All Muzzleloader Seasons,49.5,38906.1,https://webmap.onxmaps.com/hunt/map#9.45/37.4972263216535/-103.918268537152,"AE000U1A,AF142O1M,AF142O1R,AM142O1M,AM142O1R"
143,23,14,1,15,38,101,38,261,All manners of take,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All manners of take,92.9,2372.9,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
143,23,12,1,13,36,87,42,233,All Rifle Seasons,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All Rifle Seasons,80,2044,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
143,23,4,1,5,28,73,38,195,All Regular Rifle Seasons,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All Regular Rifle Seasons,67.1,1715.1,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
143,0,8,0,8,8,14,61,38,All Late Rifle Seasons,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All Late Rifle Seasons,12.9,328.9,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
143,0,2,0,2,2,14,12,28,All Muzzleloader Seasons,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All Muzzleloader Seasons,12.9,328.9,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
143,15,7,1,8,22,56,40,146,All Private Land Only Seasons,"1,087",   43,4%,37.11660176899627,-103.44481928062228,"  695,925","   27,241",143 All Private Land Only Seasons,51.5,1315.7,https://webmap.onxmaps.com/hunt/map#9.45/37.1166017689963/-103.444819280622,"AE000U1A,AF130O1M,AF136L1R,AF136O1R,AF136P1R,AF136P5R,AF136W2R,AM130O1M,AM136O1R,AM136P1R,AM136W2R"
144,24,18,0,18,43,146,29,461,All manners of take,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All manners of take,143.8,427,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,22,17,0,17,39,81,48,216,All Rifle Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Rifle Seasons,79.8,236.9,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,22,4,0,4,27,50,53,98,All Regular Rifle Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Regular Rifle Seasons,49.2,146.2,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,0,12,0,12,12,31,40,118,All Late Rifle Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Late Rifle Seasons,30.5,90.7,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,2,0,0,0,2,31,6,153,All Archery Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Archery Seasons,30.5,90.7,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,0,2,0,2,2,34,5,91,All Muzzleloader Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Muzzleloader Seasons,33.5,99.4,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
144,2,14,0,14,16,42,39,131,All Private Land Only Seasons,"1,015",  342,34%,37.16773758466464,-102.82175021398324,"  649,764","  218,815",144 All Private Land Only Seasons,41.4,122.8,https://webmap.onxmaps.com/hunt/map#9.45/37.1677375846646/-102.821750213983,"AE000U1A,AF130O1M,AF136W2R,AF137L1R,AF137O1R,AF137P1R,AF137P5R,AM130O1M,AM136W2R,AM137O1R,AM137P1R"
145,4,1,0,1,6,22,25,100,All manners of take,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All manners of take,45.3,242.3,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
145,1,0,0,0,1,8,12,29,All Rifle Seasons,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All Rifle Seasons,16.5,88.1,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
145,1,0,0,0,1,8,12,29,All Regular Rifle Seasons,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All Regular Rifle Seasons,16.5,88.1,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
145,2,0,0,0,2,2,100,13,All Archery Seasons,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All Archery Seasons,4.1,22,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
145,2,1,0,1,3,12,23,59,All Muzzleloader Seasons,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All Muzzleloader Seasons,24.7,132.2,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
145,0,0,0,0,0,3,0,13,All Private Land Only Seasons,  486,   91,19%,37.07376545304124,-102.30369485023049,"  310,959","   58,099",145 All Private Land Only Seasons,6.2,33,https://webmap.onxmaps.com/hunt/map#9.45/37.0737654530412/-102.30369485023,"AE000U1A,AF132O1M,AF132O1R,AF132P1R,AF132P5R,AM132O1M,AM132O1R,AM132P1R"
146,44,18,2,20,65,118,55,351,All manners of take,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All manners of take,78.7,3870.1,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,43,18,2,20,63,108,58,330,All Rifle Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Rifle Seasons,72.1,3542.1,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,43,12,0,12,55,87,63,275,All Regular Rifle Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Regular Rifle Seasons,58.1,2853.4,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,0,6,2,8,8,21,39,55,All Late Rifle Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Late Rifle Seasons,14,688.7,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,0,0,0,0,0,6,0,16,All Archery Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Archery Seasons,4,196.8,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,1,0,0,0,1,3,47,5,All Muzzleloader Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Muzzleloader Seasons,2,98.4,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
146,43,18,2,20,63,106,60,317,All Private Land Only Seasons,"1,499",   30,2%,37.87119441250279,-102.89096637732196,"  959,077","   19,514",146 All Private Land Only Seasons,70.7,3476.5,https://webmap.onxmaps.com/hunt/map#9.45/37.8711944125028/-102.890966377322,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
147,0,4,0,4,4,30,15,54,All manners of take,  512,   18,4%,37.31276051140567,-103.82325120783086,"  327,593","   11,831",147 All manners of take,58.6,1622.9,https://webmap.onxmaps.com/hunt/map#9.45/37.3127605114057/-103.823251207831,"AE000U1A,AF128O1M,AF133P5R,AF136W2R,AF140O1R,AM128O1M,AM136W2R,AM140O1R"
147,0,4,0,4,4,28,16,49,All Rifle Seasons,  512,   18,4%,37.31276051140567,-103.82325120783086,"  327,593","   11,831",147 All Rifle Seasons,54.7,1514.7,https://webmap.onxmaps.com/hunt/map#9.45/37.3127605114057/-103.823251207831,"AE000U1A,AF128O1M,AF133P5R,AF136W2R,AF140O1R,AM128O1M,AM136W2R,AM140O1R"
147,0,2,0,2,2,26,9,45,All Regular Rifle Seasons,  512,   18,4%,37.31276051140567,-103.82325120783086,"  327,593","   11,831",147 All Regular Rifle Seasons,50.8,1406.5,https://webmap.onxmaps.com/hunt/map#9.45/37.3127605114057/-103.823251207831,"AE000U1A,AF128O1M,AF133P5R,AF136W2R,AF140O1R,AM128O1M,AM136W2R,AM140O1R"
147,0,0,0,0,0,2,0,5,All Muzzleloader Seasons,  512,   18,4%,37.31276051140567,-103.82325120783086,"  327,593","   11,831",147 All Muzzleloader Seasons,3.9,108.2,https://webmap.onxmaps.com/hunt/map#9.45/37.3127605114057/-103.823251207831,"AE000U1A,AF128O1M,AF133P5R,AF136W2R,AF140O1R,AM128O1M,AM136W2R,AM140O1R"
147,0,2,0,2,2,2,100,4,"All Damage, Auction/Raffle & Misc. Hunts",  512,   18,4%,37.31276051140567,-103.82325120783086,"  327,593","   11,831","147 All Damage, Auction/Raffle & Misc. Hunts",3.9,108.2,https://webmap.onxmaps.com/hunt/map#9.45/37.3127605114057/-103.823251207831,"AE000U1A,AF128O1M,AF133P5R,AF136W2R,AF140O1R,AM128O1M,AM136W2R,AM140O1R"
161,64,50,6,56,120,169,71,492,All manners of take,  714,  531,74%,40.87823554952699,-106.5314186789568,"  457,058","  339,930",161 All manners of take,236.6,318.2,https://webmap.onxmaps.com/hunt/map#9.45/40.878235549527/-106.531418678957,"AE006W1R,AF006O1A,AF006W1R,AF161O1R,AM006O1A,AM006O1M,AM161O1R"
161,25,38,6,44,68,70,97,120,All Rifle Seasons,  714,  531,74%,40.87823554952699,-106.5314186789568,"  457,058","  339,930",161 All Rifle Seasons,98,131.8,https://webmap.onxmaps.com/hunt/map#9.45/40.878235549527/-106.531418678957,"AE006W1R,AF006O1A,AF006W1R,AF161O1R,AM006O1A,AM006O1M,AM161O1R"
161,25,38,6,44,68,70,97,120,All Regular Rifle Seasons,  714,  531,74%,40.87823554952699,-106.5314186789568,"  457,058","  339,930",161 All Regular Rifle Seasons,98,131.8,https://webmap.onxmaps.com/hunt/map#9.45/40.878235549527/-106.531418678957,"AE006W1R,AF006O1A,AF006W1R,AF161O1R,AM006O1A,AM006O1M,AM161O1R"
161,20,2,0,2,22,51,44,263,All Archery Seasons,  714,  531,74%,40.87823554952699,-106.5314186789568,"  457,058","  339,930",161 All Archery Seasons,71.4,96,https://webmap.onxmaps.com/hunt/map#9.45/40.878235549527/-106.531418678957,"AE006W1R,AF006O1A,AF006W1R,AF161O1R,AM006O1A,AM006O1M,AM161O1R"
161,18,11,0,11,29,48,61,109,All Muzzleloader Seasons,  714,  531,74%,40.87823554952699,-106.5314186789568,"  457,058","  339,930",161 All Muzzleloader Seasons,67.2,90.4,https://webmap.onxmaps.com/hunt/map#9.45/40.878235549527/-106.531418678957,"AE006W1R,AF006O1A,AF006W1R,AF161O1R,AM006O1A,AM006O1M,AM161O1R"
171,13,13,2,15,28,49,57,139,All manners of take,  444,  339,76%,40.51331220378768,-106.10143313372352,"  284,160","  216,814",171 All manners of take,110.4,144.6,https://webmap.onxmaps.com/hunt/map#9.45/40.5133122037877/-106.101433133724,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
171,5,9,2,11,16,24,65,43,All Rifle Seasons,  444,  339,76%,40.51331220378768,-106.10143313372352,"  284,160","  216,814",171 All Rifle Seasons,54.1,70.8,https://webmap.onxmaps.com/hunt/map#9.45/40.5133122037877/-106.101433133724,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
171,5,9,2,11,16,24,65,43,All Regular Rifle Seasons,  444,  339,76%,40.51331220378768,-106.10143313372352,"  284,160","  216,814",171 All Regular Rifle Seasons,54.1,70.8,https://webmap.onxmaps.com/hunt/map#9.45/40.5133122037877/-106.101433133724,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
171,2,4,0,4,6,15,44,69,All Archery Seasons,  444,  339,76%,40.51331220378768,-106.10143313372352,"  284,160","  216,814",171 All Archery Seasons,33.8,44.3,https://webmap.onxmaps.com/hunt/map#9.45/40.5133122037877/-106.101433133724,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
171,6,0,0,0,6,10,58,27,All Muzzleloader Seasons,  444,  339,76%,40.51331220378768,-106.10143313372352,"  284,160","  216,814",171 All Muzzleloader Seasons,22.5,29.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5133122037877/-106.101433133724,"AE006W1R,AF006O1A,AF006W1R,AF016O1R,AM006O1A,AM006O1M,AM016O1R"
181,4,12,0,12,16,145,11,421,All manners of take,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All manners of take,463.9,777.1,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
181,4,12,0,12,16,94,17,263,All Rifle Seasons,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All Rifle Seasons,300.7,503.8,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
181,4,12,0,12,16,94,17,263,All Regular Rifle Seasons,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All Regular Rifle Seasons,300.7,503.8,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
181,0,0,0,0,0,18,0,91,All Archery Seasons,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All Archery Seasons,57.6,96.5,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
181,0,0,0,0,0,33,0,67,All Muzzleloader Seasons,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All Muzzleloader Seasons,105.6,176.9,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
181,0,2,0,2,2,14,14,77,All Private Land Only Seasons,  313,  187,60%,40.233714818332615,-106.3873715171488,"  200,051","  119,416",181 All Private Land Only Seasons,44.8,75,https://webmap.onxmaps.com/hunt/map#9.45/40.2337148183326/-106.387371517149,"AF018O1A,AF018O1M,AF018O1R,AF018P5R,AM018O1A,AM018O1M,AM018O1R,AM018P5R"
191,9,12,0,12,21,60,36,300,All manners of take,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All manners of take,114.7,246.4,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,8,12,0,12,20,37,55,209,All Rifle Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Rifle Seasons,70.7,152,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,8,4,0,4,12,18,67,30,All Regular Rifle Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Regular Rifle Seasons,34.4,73.9,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,0,8,0,8,8,19,45,179,All Late Rifle Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Late Rifle Seasons,36.3,78,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,0,0,0,0,0,20,0,85,All Archery Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Archery Seasons,38.2,82.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,1,0,0,0,1,3,36,6,All Muzzleloader Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Muzzleloader Seasons,5.7,12.3,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
191,8,4,0,4,12,16,77,28,All Private Land Only Seasons,  523,  243,47%,40.810669730771586,-105.3829276579241,"  334,898","  155,838",191 All Private Land Only Seasons,30.6,65.7,https://webmap.onxmaps.com/hunt/map#9.45/40.8106697307716/-105.382927657924,"AE000U1A,AF009L1R,AF009O1M,AF009P1R,AM009O1M,AM009P1R"
201,26,9,3,12,38,48,79,171,All manners of take,  420,  417,99%,40.88191514370558,-108.88454776856622,"  269,009","  266,877",201 All manners of take,114.2,115.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8819151437056/-108.884547768566,"AF001O1M,AF201O1A,AF201O1R,AM001O1M,AM201O1A,AM201O1R"
201,17,8,2,10,27,30,89,62,All Rifle Seasons,  420,  417,99%,40.88191514370558,-108.88454776856622,"  269,009","  266,877",201 All Rifle Seasons,71.4,71.9,https://webmap.onxmaps.com/hunt/map#9.45/40.8819151437056/-108.884547768566,"AF001O1M,AF201O1A,AF201O1R,AM001O1M,AM201O1A,AM201O1R"
201,17,8,2,10,27,30,89,62,All Regular Rifle Seasons,  420,  417,99%,40.88191514370558,-108.88454776856622,"  269,009","  266,877",201 All Regular Rifle Seasons,71.4,71.9,https://webmap.onxmaps.com/hunt/map#9.45/40.8819151437056/-108.884547768566,"AF001O1M,AF201O1A,AF201O1R,AM001O1M,AM201O1A,AM201O1R"
201,4,1,1,2,6,10,58,95,All Archery Seasons,  420,  417,99%,40.88191514370558,-108.88454776856622,"  269,009","  266,877",201 All Archery Seasons,23.8,24,https://webmap.onxmaps.com/hunt/map#9.45/40.8819151437056/-108.884547768566,"AF001O1M,AF201O1A,AF201O1R,AM001O1M,AM201O1A,AM201O1R"
201,5,0,0,0,5,8,67,15,All Muzzleloader Seasons,  420,  417,99%,40.88191514370558,-108.88454776856622,"  269,009","  266,877",201 All Muzzleloader Seasons,19,19.2,https://webmap.onxmaps.com/hunt/map#9.45/40.8819151437056/-108.884547768566,"AF001O1M,AF201O1A,AF201O1R,AM001O1M,AM201O1A,AM201O1R"
211,10,5,0,5,15,30,50,106,All manners of take,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All manners of take,40.4,91,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
211,8,4,0,4,11,19,60,70,All Rifle Seasons,  743,  330,44%,40.29880865977781,-107.91969962140058,"  475,697","  210,889",211 All Rifle Seasons,25.6,57.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2988086597778/-107.919699621401,"AE211W1R,AF012O1A,AF012O1M,AF012O1R,AF211W1R,AM012O1A,AM012O1M,AM012O1R"
