Unit,Category,Bulls,Cows,Calves,Total Antlerless Harvest,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
214,Second Rifle Seasons (All Harvest - Includes PLOs),7,2,0,2,8,96,8,339,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Second Rifle Seasons (All Harvest - Includes PLOs),239.4,1068.4,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Third Rifle Seasons (All Harvest - Includes PLOs),17,4,2,6,23,72,32,247,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Third Rifle Seasons (All Harvest - Includes PLOs),179.5,801.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Fourth Rifle Seasons (All Harvest - Includes PLOs),0,0,0,0,0,9,0,41,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Fourth Rifle Seasons (All Harvest - Includes PLOs),22.4,100.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,All Antlered Rifle Seasons,30,0,0,0,NA,206,15,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Antlered Rifle Seasons,513.6,2292.6,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlered First Rifle Seasons (No PLO or Either-sex tags included),7,0,0,0,NA,50,14,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlered First Rifle Seasons (No PLO or Either-sex tags included),124.7,556.5,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),7,0,0,0,NA,87,7,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),216.9,968.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),17,0,0,0,NA,64,26,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),159.6,712.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,5,0,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),12.5,55.6,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,All Archery Seasons,40,20,0,20,60,449,13,2972,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Archery Seasons,1119.5,4997,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,All Muzzleloader Seasons,2,2,0,2,4,36,12,172,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Muzzleloader Seasons,89.8,400.7,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlered Muzzleloader,0,0,0,0,0,0,0,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,First Season Limited Antlered,7,0,0,0,7,50,14,229,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 First Season Limited Antlered,124.7,556.5,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Second Season Limited Antlered,0,0,0,0,0,42,0,132,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Second Season Limited Antlered,104.7,467.4,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Third Season Limited Antlered,0,0,0,0,0,28,0,108,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Third Season Limited Antlered,69.8,311.6,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Fourth Season Limited Antlered,0,0,0,0,0,5,0,25,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Fourth Season Limited Antlered,12.5,55.6,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,First Season Limited Antlerless,0,0,0,0,0,8,0,20,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 First Season Limited Antlerless,19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Second Season Limited Antlerless,0,2,0,2,2,8,19,36,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Second Season Limited Antlerless,19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Third Season Limited Antlerless,0,4,2,6,6,8,75,28,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Third Season Limited Antlerless,19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Fourth Season Limited Antlerless,0,0,0,0,0,4,0,16,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Fourth Season Limited Antlerless,10,44.5,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,"All Damage, AFA and Auction/Raffle Hunts",0,2,0,2,2,2,100,2,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506","214 All Damage, AFA and Auction/Raffle Hunts",5,22.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,All Antlerless Rifle Seasons,NA,NA,NA,6,6,28,20,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 All Antlerless Rifle Seasons,69.8,311.6,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,8,0,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,2,2,8,19,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,4,4,8,50,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),19.9,89,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,4,0,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),10,44.5,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
214,Antlerless Muzzleloader,NA,NA,NA,0,0,7,0,NA,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 Antlerless Muzzleloader,17.5,77.9,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"EE000U1A,EE003P1A,EE003P1R,EE014O1M,EE014V1A,EE214W1R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF014O1M,EF014P5R,EF214O2R,EF214O3R,EF214O4R,EF214W1R,EF214W2R,EF214W3R,EF214W4R,EF441W1R,EF441W3R,EM003O2R,EM003O3R,EM214O1R,EM214O4R"
231,All Manners of Take,112,95,4,99,211,1497,14,8118,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Manners of Take,4896.9,7714.7,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,All Rifle Seasons,49,65,4,69,118,701,17,3117,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Rifle Seasons,2293.1,3612.6,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Private Land Only Seasons,2,37,0,37,39,87,45,477,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Private Land Only Seasons,284.6,448.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,First Rifle Seasons (All Harvest - Includes PLOs),33,5,0,5,38,211,18,662,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 First Rifle Seasons (All Harvest - Includes PLOs),690.2,1087.4,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Second Rifle Seasons (All Harvest - Includes PLOs),12,12,2,14,26,300,9,1551,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Second Rifle Seasons (All Harvest - Includes PLOs),981.3,1546,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Third Rifle Seasons (All Harvest - Includes PLOs),2,9,2,11,12,93,13,381,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Third Rifle Seasons (All Harvest - Includes PLOs),304.2,479.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Fourth Rifle Seasons (All Harvest - Includes PLOs),2,10,0,10,12,50,24,200,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Fourth Rifle Seasons (All Harvest - Includes PLOs),163.6,257.7,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,All Antlered Rifle Seasons,47,0,0,0,NA,431,11,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Antlered Rifle Seasons,1409.9,2221.1,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Antlered First Rifle Seasons (No PLO or Either-sex tags included),33,0,0,0,NA,176,19,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered First Rifle Seasons (No PLO or Either-sex tags included),575.7,907,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),12,0,0,0,NA,182,7,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),595.3,937.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),0,0,0,0,NA,44,0,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),143.9,226.8,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),2,0,0,0,NA,30,6,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),98.1,154.6,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,All Archery Seasons,57,30,0,30,87,738,12,4670,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Archery Seasons,2414.1,3803.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,All Muzzleloader Seasons,6,0,0,0,6,58,10,331,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Muzzleloader Seasons,189.7,298.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Antlered Muzzleloader,0,0,0,0,0,0,0,NA,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,First Season Limited Antlered,33,0,0,0,33,176,19,552,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 First Season Limited Antlered,575.7,907,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Second Season Limited Antlered,9,0,0,0,9,165,5,820,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Second Season Limited Antlered,539.7,850.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Third Season Limited Antlered,0,0,0,0,0,37,0,166,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Third Season Limited Antlered,121,190.7,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,Fourth Season Limited Antlered,2,0,0,0,2,30,6,126,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Fourth Season Limited Antlered,98.1,154.6,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
231,First Season Limited Antlerless,0,5,0,5,5,19,25,61,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 First Season Limited Antlerless,62.2,97.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"EE000U1A,EE011P1A,EE011P1R,EE025O1M,EE025V1A,EE231P2R,EE231P3R,EE231P4R,EF011O1R,EF025O1M,EF025P5R,EF231O2R,EF231O3R,EF231O4R,EM011O1R,EM011O2R,EM011O3R,EM231O4R"
